chunk,StateName,Crop,DistrictName,Year,Month,Day,Category,QueryType,Season,Sector
asking control for powdery mildew in wheat advice to use wettable sulphur powder 15-20gmpump,Gujarat,Wheat,Panch Mahal,2009,1,28,0,2,Kharif,Agriculture
ask about less milk production give milkovet mineral mixture,Gujarat,9999,Panch Mahal,2009,1,29,0,9999,Kharif,9999
ask about fmd transfer to dr ashwar sir,Gujarat,9999,Panch Mahal,2009,1,29,0,9999,Kharif,9999
ask for the when to application of first irrigation in groundnut apply after the 20 day of sowing,Gujarat,1653,Panch Mahal,2009,1,29,0,29,Kharif,Agriculture
ask about soil testing give contact no of soil testing lab,Gujarat,9999,Panch Mahal,2009,1,29,0,9999,Kharif,9999
ask for the sab sidy in orvaniya contect to gram sevak,Gujarat,9999,Panch Mahal,2009,1,29,0,9999,Kharif,9999
asking of subcidi rottovater advice for 50subcidi is required,Gujarat,9999,Panch Mahal,2009,1,29,0,9999,Kharif,9999
ask ask about sucking pest in castor use imidaclorpride 8 ml acephate 15 g pump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,1,30,0,3,Kharif,Agriculture
asking wilt in wheat prefer hexachlonazol 20mlpump,Gujarat,Wheat,Panch Mahal,2009,1,31,0,2,Kharif,Agriculture
asking powdery mildew in cumin prefer wettable sulfur 30gmpump,Gujarat,9999,Panch Mahal,2009,2,2,0,9999,Kharif,9999
ask about variety of okara use guj okara -12parabhani kranti,Gujarat,9999,Panch Mahal,2009,2,2,0,9999,Kharif,9999
ask sucking pest in castor use imidaclorpride 8 ml acephate 15 gpump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,2,2,0,3,Kharif,Agriculture
ask about sucking pest in castor use imidaclorpride 8 ml acephate 15 gpump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,2,2,0,3,Kharif,Agriculture
ask for the contect number of fish production unite ive the contect number,Gujarat,Ber,Panch Mahal,2009,2,3,0,29,Kharif,Horticulture
asking inter mitter milking in buffello transfer to dr aswar sir,Gujarat,9999,Panch Mahal,2009,2,3,0,9999,Kharif,9999
ask for the varities of green gram use of k-851guj-1234,Gujarat,1037,Panch Mahal,2009,2,4,0,29,Kharif,Agriculture
asking variety in groundnut prefer gg 257111213,Gujarat,1653,Panch Mahal,2009,2,4,0,29,Kharif,Agriculture
asking sucking pest in aonla prefer imidachloprid 8ml acephate 15gmpump,Gujarat,Aonla,Panch Mahal,2009,2,5,0,29,Kharif,Horticulture
asking fertiliser dose of lemon prefer 450-300-250- gm npkha in month of march-april,Gujarat,Lemon,Panch Mahal,2009,2,7,0,Fertilizer Use And Availability,Kharif,Horticulture
subcidy of pipeline 75 subcidy is given,Gujarat,9999,Panch Mahal,2009,2,7,0,9999,Kharif,9999
asking athracnose in mango prefercupper oxy cloride 20 gmpump,Gujarat,1268,Panch Mahal,2009,2,7,0,2,Kharif,Horticulture
asking of blight in cumin use mancozeb 25gmpump,Gujarat,9999,Panch Mahal,2009,2,9,0,9999,Kharif,9999
asking wilt in garlik prefer mancozeb 35 gmpump,Gujarat,9999,Panch Mahal,2009,2,9,0,9999,Kharif,9999
ask about variety of groundnut gg-2571120tg-26,Gujarat,1653,Panch Mahal,2009,2,10,0,29,Kharif,Agriculture
asking of fertilizer in caster use urea 35khacar,Gujarat,9999,Panch Mahal,2009,2,10,0,9999,Kharif,9999
ask for the sucking pest in kidny bean use of imidaclorprid 7ml acephat 10gmpump,Gujarat,9999,Panch Mahal,2009,2,11,0,9999,Kharif,9999
ask for the irrigation management of green gram application of 4 to 6 irrigation,Gujarat,1037,Panch Mahal,2009,2,11,0,29,Kharif,Agriculture
for control of heliothis in gram use indoxicarb 20mlpump,Gujarat,1037,Panch Mahal,2009,2,11,0,3,Kharif,Agriculture
for variety of moong preffered guj-234k-851,Gujarat,1064,Panch Mahal,2009,2,13,0,5,Kharif,Agriculture
for control of falling of flowers in peagionpea spray naa 4mlpump,Gujarat,Peas Field Peas Garden Peasmatar,Panch Mahal,2009,2,13,0,29,Kharif,Agriculture
yellowish leaf in maize use zink,Gujarat,1075,Panch Mahal,2009,2,13,0,29,Kharif,Agriculture
asking time of sowing of cucumber prefer feb-march,Gujarat,Ber,Panch Mahal,2009,2,13,0,1,Kharif,Horticulture
ask for the herbicide for the groundnut use of pendimithalin as pre emergence,Gujarat,1653,Panch Mahal,2009,2,14,0,21,Kharif,Agriculture
asking variety of bajra advice to grow ghb-23515558528,Gujarat,1136,Panch Mahal,2009,2,14,0,5,Kharif,Agriculture
for control of weed in groundnut advice for handweeding,Gujarat,1653,Panch Mahal,2009,2,14,0,21,Kharif,Agriculture
for subcidy of pumpset 75 subcidy is given,Gujarat,9999,Panch Mahal,2009,2,16,0,9999,Kharif,9999
fertiliser dose of papaya use 200-200-250 gm npk per tree,Gujarat,1324,Panch Mahal,2009,2,16,0,Fertilizer Use And Availability,Kharif,Horticulture
asking of crop duration of tobbaco advice for 125 to 135 days,Gujarat,9999,Panch Mahal,2009,2,16,0,9999,Kharif,9999
low milk production use mineral mixturemilkowet tabletdan,Gujarat,9999,Panch Mahal,2009,2,17,0,9999,Kharif,9999
asking blight in cumin prefer mancozeb 35 gmpump,Gujarat,9999,Panch Mahal,2009,2,17,0,9999,Kharif,9999
ask for the smut in wheat use of mencozeb 25gmpump,Gujarat,Wheat,Panch Mahal,2009,2,18,0,2,Kharif,Agriculture
asking variety of brinjal prefer surati ravaiya plr-1,Gujarat,1279,Panch Mahal,2009,2,18,0,5,Kharif,Horticulture
asking sowing time of green gram prefer feb- march,Gujarat,1037,Panch Mahal,2009,2,18,0,1,Kharif,Agriculture
asking of thrips in sesamum use imidacloprid 6mlpump,Gujarat,Oil Palm,Panch Mahal,2009,2,18,0,3,Kharif,Agriculture
asking of thrips in sesamum use imidacloprid 6mlpump,Gujarat,Oil Palm,Panch Mahal,2009,2,18,0,3,Kharif,Agriculture
asking of thrips in sesamum use imidacloprid 6mlpump,Gujarat,Oil Palm,Panch Mahal,2009,2,18,0,3,Kharif,Agriculture
for sowing time of sunflower it can sawn in month of january-february,Gujarat,Sunflower Suryamukhi,Panch Mahal,2009,2,19,0,1,Kharif,Agriculture
low milk production in cow advice to give green fodder and dry foddermineral mixture and dan and minfa powder,Gujarat,Bovinecowbuffalo,Panch Mahal,2009,2,20,0,45,Kharif,Animal Husbandry
wilt in wheat use mancozeb 25-30gmpump,Gujarat,Wheat,Panch Mahal,2009,2,21,0,2,Kharif,Agriculture
ask for hte sucking pest in groundnut use of imidaclorprid 7ml acephat 10gmpump,Gujarat,1653,Panch Mahal,2009,2,21,0,3,Kharif,Agriculture
ask about fungus in chilli use mencozeb 20gmpump,Gujarat,1280,Panch Mahal,2009,2,21,0,2,Kharif,Horticulture
for vareity of sesamum guj-12,Gujarat,Oil Palm,Panch Mahal,2009,2,23,0,5,Kharif,Agriculture
sowing time of bajra sowing in feb-march,Gujarat,1136,Panch Mahal,2009,2,23,0,1,Kharif,Agriculture
asking market price of soyabean give him market pruce,Gujarat,1137,Panch Mahal,2009,2,23,0,6,Kharif,Agriculture
weed in groundnut prfere hand weeding at the time of post emergence,Gujarat,1653,Panch Mahal,2009,2,24,0,21,Kharif,Agriculture
for yield of bajra 2859kgha,Gujarat,1136,Panch Mahal,2009,2,24,0,29,Kharif,Agriculture
asking of sowing time of bajra advice for february to march,Gujarat,1136,Panch Mahal,2009,2,24,0,1,Kharif,Agriculture
asking of thrips in sesamum use imidacloprid 6mlacephate 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,2,24,0,3,Kharif,Agriculture
weed problem in bajra hand weeding,Gujarat,1136,Panch Mahal,2009,2,25,0,21,Kharif,Agriculture
asking for using herbicide in bajra as pre-emergence advice to use pendimethalein 40mlpump,Gujarat,1136,Panch Mahal,2009,2,26,0,21,Kharif,Agriculture
asking of heliothis in maize use quinilphos 20mlpump,Gujarat,1075,Panch Mahal,2009,2,27,0,3,Kharif,Agriculture
asking fertiliser in ground nut prefer 25-50-00 npk kgha,Gujarat,9999,Panch Mahal,2009,2,27,0,9999,Kharif,9999
asking of thrips in sesamum use imidacloprid 6mlacephate 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,2,28,0,3,Kharif,Agriculture
powdery mildew in mango flower use watteble sulphar,Gujarat,1268,Panch Mahal,2009,2,28,0,29,Kharif,Horticulture
asking of whitefly in mango use triphos 20mlpump,Gujarat,1268,Panch Mahal,2009,2,28,0,29,Kharif,Horticulture
ask for the irrigation management in groundut use at the 10day interval irrigation,Gujarat,9999,Panch Mahal,2009,3,1,0,9999,Kharif,9999
ask subsidy on tractor advice to 45000 or 25,Gujarat,9999,Panch Mahal,2009,3,2,0,9999,Kharif,9999
ask about mashroom give detailded information,Gujarat,9999,Panch Mahal,2009,3,3,0,9999,Kharif,9999
asking of varity of caster use gch456,Gujarat,9999,Panch Mahal,2009,3,3,0,9999,Kharif,9999
asking subsidy in gypsum prefer 50 subsidy in gypsum,Gujarat,9999,Panch Mahal,2009,3,4,0,9999,Kharif,9999
asking about subsidy for well please cotact to district devlopment officer,Gujarat,9999,Panch Mahal,2009,3,5,0,9999,Kharif,9999
low milk production of buffalo advice to give milkovate tablet 10 per day,Gujarat,964,Panch Mahal,2009,3,6,0,45,Kharif,Animal Husbandry
ask for the early blight in groundbnut use fo mencozeb 25gmpump,Gujarat,9999,Panch Mahal,2009,3,6,0,9999,Kharif,9999
wilt in gram use carbandizim 25gmpump,Gujarat,1037,Panch Mahal,2009,3,6,0,2,Kharif,Agriculture
wilt in gram use carbandizim 25gmpump,Gujarat,1037,Panch Mahal,2009,3,6,0,2,Kharif,Agriculture
asking control for sucking pest in sesamum advice to use imidacloprid 57ml acefate powder 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,3,7,0,3,Kharif,Agriculture
sucking pest in groundnut use phosphamidon 5mlpump,Gujarat,1653,Panch Mahal,2009,3,7,0,3,Kharif,Agriculture
asking haliothis in grame prefer indoxicarp 20 mlpump,Gujarat,1037,Panch Mahal,2009,3,7,0,3,Kharif,Agriculture
sowing time of moong prfer sowing in febmarch,Gujarat,1064,Panch Mahal,2009,3,8,0,1,Kharif,Agriculture
subsidy on submercibal pump advice to contect to distric agri officer,Gujarat,9999,Panch Mahal,2009,3,8,0,9999,Kharif,9999
for cultivation of sandalwood give required information,Gujarat,9999,Panch Mahal,2009,3,8,0,9999,Kharif,9999
asking of thrips in moong use imidacloprid 6mlacephate 10gmpump,Gujarat,1064,Panch Mahal,2009,3,8,0,3,Kharif,Agriculture
asking of thrips in moong use imidacloprid 6mlacephate 10gmpump,Gujarat,1064,Panch Mahal,2009,3,8,0,3,Kharif,Agriculture
asking of subcidi in drip irrigation advice to give 50 subcidi,Gujarat,9999,Panch Mahal,2009,3,9,0,9999,Kharif,9999
asking variety in urd prefer tpu4,Gujarat,9999,Panch Mahal,2009,3,9,0,9999,Kharif,9999
asking variety in moong prefer k851g1234,Gujarat,1064,Panch Mahal,2009,3,9,0,5,Kharif,Agriculture
asking about subsidy on poulry farm advice to contect to agri officer,Gujarat,9999,Panch Mahal,2009,3,10,0,9999,Kharif,9999
for control of wilt in paddy spray streptocyclin 1gm copper oxicloride 20ml20lit,Gujarat,9999,Panch Mahal,2009,3,11,0,9999,Kharif,9999
ask about kisan credit card advice to contact natiomlize bank,Gujarat,9999,Panch Mahal,2009,3,11,0,9999,Kharif,9999
ask about kisan credit card advice to contact natiomlize bank,Gujarat,9999,Panch Mahal,2009,3,11,0,9999,Kharif,9999
for vareity of maize guj maize-12346,Gujarat,1075,Panch Mahal,2009,3,13,0,5,Kharif,Agriculture
ask about heliothis in pomgrenet use quinalphos 25 ml pump,Gujarat,9999,Panch Mahal,2009,3,13,0,9999,Kharif,9999
asking about godown subsidy please contact to the district devlopment officer,Gujarat,9999,Panch Mahal,2009,3,14,0,9999,Kharif,9999
ask for the sucking pest in sesamum use of imidacloprid 7ml acephat 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,3,14,0,3,Kharif,Agriculture
variety of moong k-851 gujarat moong-12,Gujarat,1064,Panch Mahal,2009,3,14,0,5,Kharif,Agriculture
asking sucking pest in okra prefer imidacloprid 7 ml acifet 10 gmpump,Gujarat,9999,Panch Mahal,2009,3,16,0,9999,Rabi,9999
asking about low milk production in cow advice to use mineral mixture dan,Gujarat,Bovinecowbuffalo,Panch Mahal,2009,3,16,0,45,Rabi,Animal Husbandry
for control of falling of flowers use naa 4gmpump,Gujarat,9999,Panch Mahal,2009,3,17,0,9999,Rabi,9999
ask about sucking pest chilly use imidaclorpride 8 ml acephate 15 g pump,Gujarat,9999,Panch Mahal,2009,3,17,0,9999,Rabi,9999
for control of sucking pest in okra spray imidacloprid 8ml acephate 10gmpump,Gujarat,9999,Panch Mahal,2009,3,18,0,9999,Rabi,9999
ask about wilt in moong use mencozeb 20gmpump,Gujarat,1064,Panch Mahal,2009,3,18,0,2,Kharif,Agriculture
asking variety in moong prefer k-851g-1234,Gujarat,1064,Panch Mahal,2009,3,20,0,5,Rabi,Agriculture
ask about whitefly in okra use trisophose 15mlpump,Gujarat,9999,Panch Mahal,2009,3,20,0,9999,Kharif,9999
asking heliothis in gram use quinalphos 20mlpump,Gujarat,1037,Panch Mahal,2009,3,21,0,3,Rabi,Agriculture
asking control for sucking pest in okra advice to use imidacloprid 5-7ml acefate powder 10gmpump,Gujarat,9999,Panch Mahal,2009,3,22,0,9999,Rabi,9999
asking information about using weedicide in moong as post-emergence advice for hand weeding,Gujarat,1064,Panch Mahal,2009,3,23,0,21,Rabi,Agriculture
market prise of caster it is near about 2175-2225rsqtl,Gujarat,9999,Panch Mahal,2009,3,23,0,9999,Rabi,9999
weed in field prfer glyphoset 120mlpump,Gujarat,9999,Panch Mahal,2009,3,23,0,9999,Rabi,9999
ask about subsidy on thresar available upto 25,Gujarat,9999,Panch Mahal,2009,3,23,0,9999,Kharif,9999
ask about subsidy in submarsibal pump yes subsidy is available 18900 rs or 75 which is less,Gujarat,9999,Panch Mahal,2009,3,24,0,9999,Rabi,9999
asking variety of gram use dahod yellow chaffa guj gram-12,Gujarat,1037,Panch Mahal,2009,3,24,0,5,Rabi,Agriculture
ask about fungus problem in mango flowering use wetable sulphur 20gmpump,Gujarat,1268,Panch Mahal,2009,3,24,0,2,Kharif,Horticulture
ask for the comodity price of soyabean give the market price,Gujarat,1137,Panch Mahal,2009,3,25,0,6,Rabi,Agriculture
asking about low milk production in cow advice to use mineral mixture dan minfa powder,Gujarat,Bovinecowbuffalo,Panch Mahal,2009,3,26,0,45,Rabi,Animal Husbandry
asking control for sucking pest in moong advice to use imidacloprid 5-7ml acefate powder 10gmpump,Gujarat,1064,Panch Mahal,2009,3,26,0,3,Rabi,Agriculture
ask about trips in chilli use acetamipride 8 ml pump,Gujarat,1280,Panch Mahal,2009,3,27,0,29,Rabi,Horticulture
asking gypsum subsidy 50 is given,Gujarat,9999,Panch Mahal,2009,3,27,0,9999,Rabi,9999
asking about dose of gypsum per hactare use 25kgha,Gujarat,9999,Panch Mahal,2009,3,27,0,9999,Rabi,9999
ask about falling small mango fruite use 200 g urea 200 ml naa 10 lit water,Gujarat,1268,Panch Mahal,2009,3,28,0,29,Rabi,Horticulture
asking for nsfm scheme advice to contact taluka extension officer,Gujarat,9999,Panch Mahal,2009,3,28,0,9999,Rabi,9999
ask for the sucking pest in rose use of imidaclorprid 7mlpump,Gujarat,9999,Panch Mahal,2009,3,28,0,9999,Rabi,9999
asking fertiliser in mango of use 100kg fym 3750 kg as 100kg sp 1250kg mopplant in mango after 9 year,Gujarat,1268,Panch Mahal,2009,3,28,0,Fertilizer Use And Availability,Rabi,Horticulture
ask about sawing time of okra february -march,Gujarat,9999,Panch Mahal,2009,3,29,0,9999,Rabi,9999
heliothis in brinjal advice to spray quinalphos 25-30mlpump,Gujarat,1279,Panch Mahal,2009,3,29,0,29,Rabi,Horticulture
ask about control of wilt in moong use mencozeb 35gmpump,Gujarat,1064,Panch Mahal,2009,3,29,0,2,Rabi,Agriculture
for control of sucking pest in sorghaum use imidacloprid 8ml acephate 10gmpump,Gujarat,9999,Panch Mahal,2009,3,30,0,9999,Rabi,9999
---------- --,Gujarat,9999,Panch Mahal,2009,3,30,0,9999,Jayad,9999
asking to increase milk production in cow advice to use green and dry fodderamul dan and mineral mixture,Gujarat,Bovinecowbuffalo,Panch Mahal,2009,3,31,0,45,Rabi,Animal Husbandry
ask for the fertilizer dose of moong use of 20-40-00 kg npkhac of land,Gujarat,1064,Panch Mahal,2009,3,31,0,Fertilizer Use And Availability,Rabi,Agriculture
sucking pest in moong advice to spray imidacloroprid 57mlpump,Gujarat,1064,Panch Mahal,2009,4,1,0,3,Rabi,Agriculture
sucking pest in moong advice to spray imidacloroprid 5-7mlpump,Gujarat,1064,Panch Mahal,2009,4,1,0,3,Rabi,Agriculture
ask about sucking pest in seasemum use emida chlopride 8mlacephate 10gmpump,Gujarat,9999,Panch Mahal,2009,4,1,0,9999,Rabi,9999
ask about sucking pest in seasemum use emida chlopride 8mlacephate 10gmpump,Gujarat,9999,Panch Mahal,2009,4,1,0,9999,Rabi,9999
ask about sucking pest in seasemum use emida chlopride 8mlacephate 10gmpump,Gujarat,9999,Panch Mahal,2009,4,1,0,9999,Rabi,9999
for control of sucking pest in moong use imidacloprid 8ml acephate 10gmpump,Gujarat,1064,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
for control of sucking pest in moong use imidacloprid 8ml acephate 10gmpump,Gujarat,1064,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
for control of sucking pest in moong use imidacloprid 8ml acephate 10gmpump,Gujarat,1064,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
sucking pest in groundnut advice to spray imidacloroprid 57mlpump,Gujarat,1653,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
sucking pest in groundnut advice to spray imidacloroprid 5-7mlpump,Gujarat,1653,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
sucking pest in groundnut advice to spray imidacloroprid 5-7mlpump,Gujarat,1653,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
ask about sucking pest in castor use trizophosh 15 ml pump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
ask about sucking pest in castor use trizophosh 15 ml pump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
ask about sucking pest in castor use trizophosh 15 ml pump,Gujarat,Castor Rehri Rendi Arandi,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
asking information about making diary advice to contact to main dairy of their district,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking information about making diary advice to contact to main dairy of their district,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking information about making diary advice to contact to main dairy of their district,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking weed control in juwar prefer hand weeding,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking weed control in juwar prefer hand weeding,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking weed control in juwar prefer hand weeding,Gujarat,9999,Panch Mahal,2009,4,2,0,9999,Rabi,9999
asking of thrips in sesamum asking of imidacloprid 8mlacephate 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
asking of thrips in sesamum asking of imidacloprid 8mlacephate 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
asking of thrips in sesamum asking of imidacloprid 8mlacephate 10gmpump,Gujarat,Oil Palm,Panch Mahal,2009,4,2,0,3,Rabi,Agriculture
asking split application in moong prefer 20-30 kgha urea,Gujarat,1064,Panch Mahal,2009,4,3,0,Fertilizer Use And Availability,Rabi,Agriculture
